Text,True_Label,Predicted_Label,MuRIL_Prob,XLM_Prob,Ensemble_Prob,Model_Disagreement,Error_Type,Raw_Confidence
अनुच्छेद मनोवैज्ञानिक रूप से अलग है हम संविधान के अस्थायी अनुच्छेद को हटायेंगे। यह मनोवैज्ञानिक रूप से जम्मूकश्मीर को देश के बाकी हिस्सों से अलग करती है। भाजपा चुनावी घोषणा पत्र,1,0,0.0177,0.7175,0.3676,True,False Negative (Missed Hate),0.63240004
संघी ब्रांडगाँधी जी के पुतले पर गोली चलाने वाली हिन्दू महासभा वाली का फूहड़ नाच गाँधी जी के पुतले पर गोली चलाने वाली हिन्दू महासभा वाली का फूहड़ नाच,0,1,0.323,0.9378,0.6304,True,False Positive (Hallucination),0.6304
jitni nafrat tumhare dilo me hamare liye he us se kahi jyada pyar hamare dilo me tumhare liye he...hahahaha...mind blowing acting krk,1,0,0.7179,0.0216,0.3698,True,False Negative (Missed Hate),0.6302
"too apna khandan suar se chudwa kar aya hai , tere randistan main tw rape bhi bohat hote hain , lol rapist randians",0,1,0.5942,0.6658,0.63,False,False Positive (Hallucination),0.63
"आज देश का मीडिया अतीक अहमद के पीछे पड़ा हुआ है, एक विचाराधीन कैदी को माफिया और बाहुबली कहकर ये साबित करने की कोशिश की जा रही है कि अतीक अहमद से बुरा पूरे भारत मे कोई है ही नही। जबकि देश के बड़े बड़े पदों पर सत्ता दल के कई अपराधी बैठे हैं और यही मीडिया दिन रात उनका गुणगान करती है।",0,1,0.3238,0.9352,0.6295,True,False Positive (Hallucination),0.6295
"कश्मीर, कैराना, मेरठ हिन्दुओ ऐसे ही पलायन करते रहो , तुम्हारी जात ही शुतुरमुर्गो कि है , क्योंकि मिट्टी खाने की आदत जो लग गई है तुम्हे ।",1,0,0.0179,0.7239,0.3709,True,False Negative (Missed Hate),0.62909997
nhi krna chahiye allah dallah he,1,0,0.7127,0.0299,0.3713,True,False Negative (Missed Hate),0.6287
आप यह कहकर सही नहीं कर रहे हैं कि आप एक दलित का बलात्कार करेंगे।,1,0,0.0259,0.7198,0.3729,True,False Negative (Missed Hate),0.6271
teri too jaa be chaatoo vs jhaaato,1,0,0.7449,0.001,0.373,True,False Negative (Missed Hate),0.627
मेरे पिताजी के ऑफिस में काफी अँगरेज़ हैं,1,0,0.0877,0.6597,0.3737,True,False Negative (Missed Hate),0.6263
donald and the delusion discount resist resist trump fuck trump,0,1,0.9933,0.2588,0.6261,True,False Positive (Hallucination),0.6261
"madar jaat, ye kand tere desh mein hote hai. beheno se shadi karke rape aur fir talak. ja be bhosdike , google kar. kya pata tere baap ne bhi apni behen se shadi ki ho aur tere jaisa na jayaz aa gaya",0,1,0.3268,0.9249,0.6258,True,False Positive (Hallucination),0.6258
क्या शर्म की बात है तू तो सबसे बड़ी बेशर्म है कुतिया दलाली शुरू की है तूने टिकट के लिए।।।।।।। देखते है कि तू कब तक दलाली करती है।।। घिनोना है तेरा कैरेक्टर,1,0,0.7416,0.011,0.3763,True,False Negative (Missed Hate),0.6237
"मोदी जी युवाओं की बात करिए रोजगार की बात करिए, खिलौनों की बात करने से युवाओं को रोजगार नहीं मिलते, पहले आप चिल्लाते रहते थे विकास करूंगा विकास करूंगा कहां गायब आपका विकास??",1,0,0.6754,0.0778,0.3766,True,False Negative (Missed Hate),0.6234
मेरे दिमाग में बांग्लादेशियों का जीवन कुछ भी नहीं है,0,1,0.9203,0.3258,0.623,True,False Positive (Hallucination),0.623
इस दंगाइयों को पहले अरेस्ट करके खूब कुटाई करनी चाहिए जैसे सिनेमा में दिखाते हैं 3rd डिग्री टॉर्चर फिर इनसे पूछताछ करनी चाहिए। और दो चार को शूट करो ये हरामी लोग अपने आप चिल्लाना बन्द कर देंगें।,0,1,0.322,0.9225,0.6222,True,False Positive (Hallucination),0.6222
the doctors of ju and voodoo seem to have left their mud huts and moved into office buildings built by white people in cities built by white people,1,0,0.7434,0.0139,0.3787,True,False Negative (Missed Hate),0.6213
आत्मीक रूप से जालीदार टोपी वाले कटवे उनका धर्म भी है जात भी है पंथ है सम्प्रदाय है उनका नाम भी है रंग भी है रूप भी है बस अपनी आँखों को खोल और पहचान दिख जाएंगे ये हरामी पना बंद करो अच्छे बनने ढोंग बंद करो ।,0,1,0.9879,0.2519,0.6199,True,False Positive (Hallucination),0.6199
एक बांग्लादेशी का जीवन किसी लायक नहीं है,0,1,0.8549,0.3841,0.6195,True,False Positive (Hallucination),0.6195
इन जिहादियों ने ब्रेड के पैकेट खोले और उन पर थूक दिया। वे कोरोना फैलाने में कोई कसर नहीं छोड़ रहे हैं। आप कब तक सुरक्षित रहेंगे,0,1,0.3008,0.9372,0.619,True,False Positive (Hallucination),0.619
gravity gayi maa chudane,1,0,0.6631,0.1005,0.3818,True,False Negative (Missed Hate),0.6182
anything you want is penis of money,1,0,0.7512,0.0141,0.3826,True,False Negative (Missed Hate),0.6174
अगस्त की रात पैंगोंग झील के पास जो हुआ देखिए उसकी पूरी इनसाइड स्टोरी,0,1,0.4766,0.7576,0.6171,True,False Positive (Hallucination),0.6171
hijade. dogle.,0,1,0.246,0.9881,0.617,True,False Positive (Hallucination),0.617
यह महिला उद्योगपति गौतम अडानी की पत्नी है झुकी हुई गर्दन शायद रामु काका की है खुद झुक जाते हैं और भक्तो को कहते हैं मैं देश झुकने नहीं दूंगा मैं देश बिकने नहीं दूंगा,0,1,0.3221,0.9113,0.6167,True,False Positive (Hallucination),0.6167
